"SEQN","FPCA_score_1","FPCA_score_2","FPCA_score_3"
63907,-202.749375129496,-197.209150157003,-8.57167284294433
63908,891.918582868244,835.42396449815,294.623545906446
63909,6.89500102151892,-156.278547582733,253.356471099277
63911,-1125.52435940489,16.7239910457754,214.896842294687
63917,-1014.63374283908,-42.1101799792383,112.412617750271
63923,681.511234907258,189.918586390069,-382.576418764461
63941,289.260643521205,-145.699734789966,-117.902204057727
63948,62.5483790828225,-180.901078002755,509.109054607858
63949,673.307434416951,-87.1485566767658,27.7445618888595
63955,-396.720689743253,817.786400151628,-578.813445073738
63957,-248.173450716923,-365.238317097787,97.7655467030329
63958,1032.7697906767,-89.4353164672427,-24.1035870710873
63963,1757.33485587479,843.871637416786,980.426677582636
63964,-699.300643270835,-548.970282311446,-148.847740347494
63965,-1400.81992515912,248.336579136605,-47.7567302984037
63968,-340.448317346441,-730.988534385297,-76.5935785968151
63982,-1378.99841594857,145.52518755507,174.988029291803
63986,-1570.53220239172,56.125564929519,-39.0790039853175
63989,329.400300304315,-464.170679130647,278.997382085958
63997,-209.620804821152,44.0234574203742,-84.7285661433429
64002,-1159.5846588325,55.2948376225109,23.4847765370656
64011,-1681.61946883576,77.0888859390802,34.2306821813834
64013,-778.245639690097,-166.721869945653,45.3536874037663
64021,645.057417420018,-107.536930979425,6.19391584284167
64023,-1736.60692420584,88.1379057959122,14.5252388619585
64024,883.268046900765,-1526.21662971399,-188.733869138647
64033,2290.27091476074,1032.22519295437,1828.98186290207
64034,2147.47792979836,950.397673951095,272.651561325236
64036,-1381.03096544643,100.253658401455,71.5277427358889
64048,2862.22997425818,1066.87659410255,-22.013285973867
64052,-206.811422522173,260.784027029426,-175.2676972232
64055,-354.369174924949,84.5129947952646,-18.9029194926868
64058,1738.09052453039,-589.037582108174,-568.775237686163
64059,-670.97655375323,-123.694579155184,97.9557082375697
64063,-1361.78302886508,120.40715460815,64.962320501868
64071,209.548976916162,867.712950860467,-47.0474479645332
64072,1543.65882678394,82.4798111872676,916.957954147087
64082,1407.44478625169,650.792040827166,738.973397742624
64083,-859.891868125835,227.671917399349,-37.6529768582622
64089,192.17503187416,-111.821253130331,170.744550293546
64091,556.855770055816,-1238.43941335535,94.3055107573487
64098,9.50433243005697,-372.516198135329,304.92006876172
64099,156.744219465049,641.899920582571,-353.99549162296
64107,-1192.5836485126,181.562271575321,108.300259946553
64113,-1645.15743013766,107.248685431628,-14.9161329141627
64120,-800.507402908958,44.5925502890234,-42.4516574770753
64122,530.850365497264,314.380297049169,-77.4335137907696
64127,-1302.78502040024,55.9383117554228,171.729544735658
64128,-1284.14101986097,93.1499677926319,-306.199268905011
64130,-23.2221017377282,500.758255460318,-69.371663487117
64131,-616.520081970913,250.544805814005,-158.276125199765
64141,-1330.84764725738,160.441459578484,42.6519969181204
64142,-770.532156899513,33.9701057687611,456.000518555239
64143,19.2802332522855,-120.041384250395,1022.12803591381
64154,881.481526742133,-375.696299156527,-224.821088344932
64157,1842.81193394689,1444.96317781625,-213.57496829433
64159,-546.776889547168,90.0720312259378,330.884478026608
64161,-1350.55742991478,46.7406154525764,-113.811858341648
64172,-1085.18837325381,-74.0905181560964,-71.6571216145496
64175,-1301.82902771265,188.463446291344,83.2850173032085
64179,1097.56385647347,181.931208068457,-291.377587229699
64181,-323.481289025137,-353.43005108826,211.38373291872
64182,-503.310254302467,-20.8178583354394,75.3379694204701
64184,842.910698686806,-264.91197033118,433.758993077011
64186,1980.75459489317,669.224441075907,239.500721222089
64191,-1051.44821894683,85.6441068770168,63.33046823381
64194,-29.5070125357818,31.2954135546179,459.666026135546
64197,-1721.78755421522,83.7083097759401,25.9488751392125
64198,-41.2951938503392,-374.422682746654,463.575038338819
64206,-843.653168667474,332.216120090259,-230.973820917467
64215,-429.367666290377,28.0187662490499,-212.057720871183
64217,2351.74067210032,395.901906886538,127.338958675663
64218,-1556.13050169986,-180.1307415309,-148.908237407407
64219,-124.223422060104,407.778073750235,-120.407946107388
64226,-1065.28376547589,289.325751646114,-185.258785598611
64227,-459.67737114883,-431.214796152474,72.2305411419492
64229,698.718496343369,-283.788801257776,20.5778236027755
64231,-1123.63842766516,16.5572928260064,91.4590744254005
64235,1884.54000666084,-508.985293419878,-39.1713777679072
64245,1158.49164008573,682.921044182777,193.468486347793
64252,375.623394931152,-857.343242177578,-480.541606266617
64256,79.4468883326632,-361.245010736368,140.349935114231
64263,456.123436096992,165.354924173203,62.9576445757345
64276,1153.63784233496,400.914833790669,794.595554923289
64284,-1204.24107614566,250.13524390263,-15.2302329299257
64290,270.661880638357,571.879638507319,-437.844996084459
64291,432.714646623388,-841.957959468381,322.277229166046
64298,-104.347892913506,89.8684076644704,-529.497339293676
64299,1416.72302421864,-491.591077214,367.356102296222
64311,850.40332919545,208.234650243026,-333.506841922531
64312,343.195447919411,-160.56456835722,702.008185927259
64313,-108.987701890814,641.089602719411,92.1640403288736
64315,-720.738341274509,-759.674741995904,-935.886158964523
64328,567.619894116108,345.3530683502,429.870083075543
64329,-531.195548964619,362.527490043485,-136.750678897467
64341,-1424.35560890301,-2.58961778317057,128.277602251238
64343,343.227458513842,582.56505294496,221.263873525027
64347,-1761.51108056372,71.896572398558,-14.4117422375151
64354,1512.96601099829,-52.6777447960045,626.708217864468
